Sloveč	-675305.634467	-1035905.43288
Sokoleč	-694306.599009	-1048052.32654
Stará Lysá	-713856.951828	-1031078.5317
Teplička	-852563.416299	-1019922.33177
Straky	-702109.328762	-1031780.74787
Stratov	-706735.059965	-1035126.88246
Březová	-851156.793971	-1014914.03679
Tatce	-703281.02548	-1047727.54653
Třebestovice	-704136.42335	-1044521.27943
Úmyslovice	-687422.908955	-1037739.17741
Dalovice	-847266.590584	-1009235.48825
Jenišov	-855242.411344	-1010808.85906
Mírová	-856942.317901	-1009220.86275
Vestec	-689609.8079	-1033747.1507
Vlkov pod Oškobrhem	-685399.05145	-1042573.94158
Otovice	-849595.289229	-1007899.03472
Vrbová Lhota	-696713.972744	-1046538.41569
Všechlapy	-697807.848965	-1033551.25186
Vykáň	-714525.465102	-1042901.47369
Andělská Hora	-844336.414067	-1014709.89875
Černava	-859681.347643	-1003088.1204
Smolné Pece	-855811.17224	-1002814.33857
Žehuň	-679725.905364	-1045370.07039
Babice	-722670.377739	-1054906.68704
Bašť	-737464.773593	-1030413.34243
Bořanovice	-736969.589663	-1033416.29772
Brandýs nad Labem-Stará Boleslav	-724532.190474	-1033961.30402
Brázdim	-729439.042638	-1033832.36119
Děpoltovice	-852454.64133	-1004068.52949
Čelákovice	-717626.558386	-1038429.97764
Čestlice	-732454.709301	-1054025.16535
Hájek	-845952.538801	-1005767.64982
Dobřejovice	-733182.919917	-1056264.3789
Kbelany	-840087.460196	-1067708.65582
Dřevčice	-726722.58107	-1036489.57285
Horoušany	-720107.347693	-1043945.35409
Hovorčovice	-734554.281213	-1033704.21824
Hrusice	-722949.532164	-1065212.69835
Husinec	-745085.414677	-1032803.59105
Jenštejn	-727697.691272	-1038354.71177
Jirny	-722689.069915	-1042660.43965
Kaliště	-721532.628681	-1068535.45672
Kamenice	-733808.36829	-1065394.48169
Klecany	-741802.340413	-1032353.71891
Klíčany	-740559.882214	-1030647.7948
Krásno	-857472.664782	-1023670.29663
Kojetice	-734620.019281	-1027225.48931
Kostelec u Křížků	-736281.040886	-1064169.33638
Šabina	-872227.589401	-1018642.24519
Křížkový Újezdec	-733236.762821	-1061276.10594
Kunice	-727138.081676	-1063210.66356
Svatava	-868959.823801	-1012481.06684
Líbeznice	-735853.638646	-1031811.34822
Louňovice	-720055.809736	-1058332.89481
Máslovice	-744264.222205	-1029017.34122
Měšice	-733845.911529	-1031638.27254
Mirošovice	-724868.217692	-1065199.02185
Mnichovice	-723945.798202	-1062445.29525
Mochov	-715458.156266	-1040651.30236
Mratín	-731805.737499	-1031218.11939
Mukařov	-720999.428246	-1056485.33635
Nehvizdy	-720137.510311	-1041207.73378
Nová Ves	-732698.85351	-1030009.54916
Nový Vestec	-721073.496544	-1035489.97133
Odolena Voda	-741081.065829	-1026560.28018
Ondřejov	-720343.376638	-1065884.59777
Dolní Rychnov	-866675.446826	-1016494.29222
Panenské Břežany	-739059.216851	-1028958.95293
Petříkov	-731040.631087	-1062265.01224
Podolanka	-729052.606925	-1036240.73938
Polerady	-728326.789563	-1032173.25974
Postřižín	-743076.072427	-1026482.14581
Předboj	-736589.298912	-1027977.40059
Tatrovice	-861907.82384	-1003864.79572
Přezletice	-730742.028745	-1036301.03031
Pyšely	-727570.0948	-1067840.24443
Radějovice	-734773.615536	-1059964.78614
Radonice	-728634.990821	-1039404.47061
Řehenice	-731338.542868	-1068830.05417
Říčany	-727550.735785	-1056265.93769
Senohraby	-724250.817488	-1067361.3146
Sibřina	-726494.530157	-1049129.69595
Sluhy	-731232.921492	-1032617.11946
Sluštice	-724582.83398	-1051178.7516
Strančice	-728592.202341	-1060275.34654
Struhařov	-721502.679534	-1060946.70849
Sulice	-735827.380639	-1062332.41209
Světice	-727269.807958	-1058341.65185
Svojetice	-721758.842499	-1059004.43958
Šestajovice	-724439.254007	-1042752.93208
Škvorec	-721580.35782	-1051112.78861
Tehov	-724415.804385	-1058320.63782
Milíkov	-876168.992883	-1025574.73284
Lázně Toušeň	-720920.947199	-1037402.4838
Okrouhlá	-879841.632512	-1025072.62667
Úvaly	-721627.542887	-1047108.86678
Veleň	-732340.325163	-1034626.97969
Veliká Ves	-738307.171286	-1026404.80085
Velké Popovice	-729869.469032	-1065201.82637
Větrušice	-743943.686082	-1031081.55073
Vodochody	-742295.26422	-1029437.77237
Třebeň	-884459.269144	-1016949.64275
Všestary	-725952.795078	-1059923.18482
Vyšehořovice	-717451.465518	-1042662.70993
Zdiby	-740811.388673	-1034689.84126
Zeleneč	-723878.875105	-1039848.7222
Vojtanov	-890444.378249	-1012648.62055
Zlonín	-734672.628379	-1029415.65018
Zvánovice	-719764.769141	-1062916.37833
Bojanovice	-752851.524299	-1069710.57103
Stará Voda	-877640.081188	-1036374.92172
Černolice	-753909.574909	-1061136.80368
Černošice	-752141.809157	-1056598.86502
Číčovice	-754093.393627	-1034122.31741
Čisovice	-753269.429033	-1066623.50834
Davle	-748493.229619	-1064374.71683
Dobrovíz	-756619.9646	-1038657.19155
Dobříč	-755328.42612	-1049578.78804
Dobřichovice	-755535.387602	-1059843.54576
Dolany	-746919.806714	-1027654.72718
Dolní Břežany	-743833.624588	-1057203.86912
Holubice	-750165.475435	-1030001.51675
Horoměřice	-748080.499063	-1037654.6863
Hostivice	-755492.911232	-1042096.81201
Hradištko	-746021.692146	-1067518.27441
Hvozdnice	-750095.293225	-1065810.43817
Velká Hleďsebe	-869563.450714	-1038497.79874
Choteč	-754041.161864	-1052740.74615
Chrášťany	-755230.784743	-1045762.44484
Chýně	-757738.078712	-1043914.48746
Jeneč	-758357.614206	-1041097.59038
Jesenice	-736645.90986	-1056874.24795
Jílové u Prahy	-741155.824757	-1065456.54767
Jíloviště	-750675.405146	-1059706.0119
Jinočany	-754855.663066	-1047705.89073
Kamenný Přívoz	-740524.934505	-1068609.89776
Vlkovice	-863981.550156	-1040906.52432
Kněževes	-754083.273812	-1038018.84766
Kosoř	-751375.330243	-1053392.27781
Lety	-757554.849818	-1059292.93466
Libčice nad Vltavou	-745851.479802	-1030649.83504
Libeř	-741108.423476	-1060973.91254
Zádub-Závišín	-863374.22637	-1038130.49531
Líšnice	-752840.70459	-1063945.52282
Ovesné Kladruby	-861097.022636	-1039966.77529
Valy	-869514.800086	-1035908.64858
Měchenice	-747962.950203	-1062601.59043
Ohrobec	-744493.805372	-1058759.37717
Okrouhlo	-743904.511796	-1062487.62063
Ořech	-752523.74548	-1050350.10408
Prameny	-864057.91568	-1029114.07628
Petrov	-744395.431578	-1065023.6646
Odrava	-879762.977451	-1021029.8043
Pohoří	-738470.45932	-1065621.96836
Průhonice	-734919.657865	-1054073.84349
Psáry	-738272.20806	-1060283.62139
Tuřany	-878072.321032	-1022587.87712
Roztoky	-744501.421894	-1034641.68316
Řevnice	-759086.726375	-1061478.6806
Řitka	-755216.138461	-1062659.50419
Slapy	-748832.307936	-1072003.45626
Statenice	-749076.847512	-1035809.77419
Středokluky	-754847.47942	-1036377.81254
Štěchovice	-747434.198551	-1069426.59138
Třebotov	-753745.260127	-1054484.08851
Tuchoměřice	-751985.290837	-1036728.59441
Tursko	-747904.331442	-1030511.47736
Únětice	-746545.430364	-1035306.88836
Velké Přílepy	-749470.622431	-1034065.58341
Vonoklasy	-754839.944074	-1056623.27639
Vrané nad Vltavou	-748014.195641	-1060131.38537
Všenory	-753126.969724	-1059173.5519
Zbuzany	-753979.350199	-1050101.48276
Zlatníky-Hodkovice	-740444.349186	-1057229.54405
Zvole	-745645.042624	-1060064.92518
Borotice	-757366.655734	-1080145.922
Bratkovice	-778317.777532	-1076276.06689
Buková u Příbramě	-772171.46861	-1074952.49336
Buš	-749827.893375	-1074717.92829
Čenkov	-775967.651997	-1072998.91228
Čím	-749782.164571	-1076886.16825
Daleké Dušníky	-765408.52329	-1079793.29639
Dobříš	-766005.635832	-1070077.76983
Drahlín	-781125.718602	-1077444.89925
Drásov	-770809.02397	-1081825.44297
Drevníky	-759712.962331	-1081772.25048
Drhovy	-761541.587094	-1079567.15457
Hluboš	-776214.971437	-1076398.27549
Nová Ves	-829785.597579	-1075436.94772
Chotilsko	-752136.721178	-1078943.55372
Jince	-780297.097817	-1072875.73194
Letkov	-816246.994197	-1072533.44097
Křepenice	-754896.974191	-1084296.90918
Křešín	-781428.905034	-1070085.82719
Kotovice	-840185.462834	-1075078.80791
Mokrouše	-811898.287462	-1074829.86025
Malá Hraštice	-757112.761088	-1072095.57389
Smědčice	-811820.17602	-1065354.04596
Mníšek pod Brdy	-757603.56186	-1065366.92389
Mokrovraty	-760717.942082	-1073130.91882
Nalžovice	-752300.634532	-1083795.12506
Chlum	-799159.445025	-1052211.76679
Nečín	-763099.64012	-1083154.15223
Nová Ves pod Pleší	-758161.579952	-1069794.35216
Nové Dvory	-752430.650557	-1073288.31251
Nový Knín	-757616.28196	-1076298.04847
Čilá	-793033.381232	-1050428.51679
Obecnice	-785496.835121	-1080413.16631
Obořiště	-767368.379026	-1077966.57892
Ohrazenice	-781551.248557	-1071951.02291
Hradiště	-794857.902494	-1049962.92147
Ouběnice	-767553.787261	-1081211.06143
Pičín	-773749.456021	-1076481.62398
Zvíkovec	-797207.948187	-1050692.19758
Bezděkov	-805744.742183	-1063651.99999
Chomle	-802176.853193	-1059726.64415
Kamenný Újezd	-806223.825276	-1075507.27739
Svojkovice	-802065.457577	-1071026.24427
Nevid	-806347.867562	-1078806.69684
Rosovice	-769482.141868	-1074751.30815
Rybníky	-763406.102561	-1078238.38092
Sádek	-779524.199956	-1077081.92698
Horní Kozolupy	-851717.625266	-1055318.86989
Stará Huť	-762902.241218	-1075430.99401
Zadní Chodov	-871722.316774	-1044981.83075
Suchodol	-773419.346466	-1080061.95057
Svaté Pole	-765474.343948	-1077277.37608
Únehle	-847032.312057	-1061281.61957
Kokašice	-851455.634258	-1050657.71327
Voznice	-762750.169395	-1069594.01388
Kočov	-867370.040313	-1055988.67539
Brod nad Tichou	-866953.369868	-1052760.77783
Rakovník	-791856.785622	-1034140.47043
Záchlumí	-850914.805642	-1059608.22598
Branov	-785797.123224	-1046891.6358
Ošelín	-859818.86039	-1061599.31548
Čistá	-805600.009228	-1039703.7838
Hořesedly	-799605.172549	-1025932.60754
Hořovičky	-804540.565634	-1026631.98727
Hřebečníky	-791747.28412	-1047275.67792
Hředle	-788549.000619	-1024964.80262
Chrášťany	-794436.910593	-1028334.65181
Jesenice	-809921.326615	-1033669.57916
Kněževes	-797318.084823	-1028292.07369
Kolešovice	-800835.769232	-1029092.56608
Kounov	-793746.791916	-1021195.66799
Kroučová	-786140.658953	-1023219.47084
Krupá	-790633.967788	-1026584.5218
Krušovice	-787424.438627	-1027175.89572
Křivoklát	-781562.532088	-1042974.51648
Lány	-777563.021522	-1035660.24556
Lašovice	-788556.647236	-1040195.17694
Lišany	-789953.044697	-1029389.50591
Lubná	-793751.847141	-1036532.34838
Lužná	-787079.314131	-1031749.64221
Městečko	-781557.847023	-1039702.20421
Milostín	-795134.94049	-1023475.03924
Mšec	-777738.209384	-1025123.99154
Mšecké Žehrovice	-777182.220626	-1027877.49489
Mutějovice	-791085.409327	-1022921.67492
Nesuchyně	-793631.029127	-1025959.46776
Nové Strašecí	-778578.643188	-1030635.66829
Nový Dům	-784986.706991	-1036749.0415
Olešná	-793201.613964	-1030706.03567
Oráčov	-804517.740923	-1031688.997
Panoší Újezd	-794473.817988	-1041463.3027
Petrovice	-798382.52475	-1037439.74657
Pochvalov	-784978.587708	-1020617.20934
Příčina	-796677.478089	-1037589.35548
Pšovlky	-801065.533851	-1032632.45314
Pustověty	-784819.748026	-1038950.00673
Ruda	-782427.721845	-1033795.72014
Rynholec	-777015.032155	-1032679.20722
Řevničov	-783802.975728	-1027584.39095
Senec	-794262.149565	-1038390.02398
Senomaty	-796259.17317	-1034190.94281
Skryje	-790369.867015	-1051402.40191
Trnovany	-752996.487932	-990464.964992
Slabce	-795401.199531	-1045252.22455
Černouček	-746627.909239	-1011900.65958
Srbeč	-778537.006337	-1022577.69801
Oleško	-752548.327418	-996904.260783
Svojetín	-797873.156957	-1024308.67531
Sýkořice	-776449.710983	-1044759.47679
Šanov	-799203.701652	-1034698.90138
Záluží	-744243.921405	-1001448.23373
Malíč	-759675.052485	-989402.214439
Třeboc	-787158.62704	-1022006.19682
Třtice	-781052.683143	-1026424.22928
Michalovice	-759609.747001	-990180.188707
Píšťany	-761165.585001	-991491.576935
Blšany u Loun	-778753.791371	-1008737.77121
Opočno	-788193.744469	-1011393.33324
Velká Buková	-785228.30182	-1042387.53473
Cítoliby	-782431.98536	-1009635.08309
Obora	-777280.724941	-1006644.58171
Všetaty	-790335.164939	-1041116.3373
Zavidov	-800074.015203	-1037978.52227
Zbečno	-779643.885302	-1042785.3427
Černčice	-779575.235919	-1007195.07933
Nová Ves	-781246.715894	-1015084.95526
Žerotín	-777214.984507	-1017282.91107
Staňkovice	-797347.824671	-1005284.86274
Pavlíkov	-789740.411052	-1039186.77174
Čtveřín	-687601.47612	-992117.106798
Radimovice	-688490.756046	-989931.464889
Žďárek	-686211.783367	-988198.881509
Starý Šachov	-737192.88888	-973089.197783
Merboltice	-738673.520492	-976114.63942
Dolní Habartice	-738685.411644	-969428.689137
Františkov nad Ploučnicí	-739624.763445	-971509.514467
Lažany	-686555.810729	-992335.24196
Paceřice	-686331.903522	-990364.78675
Jimlín	-786033.718274	-1009969.61403
Pesvice	-803131.267034	-991689.045696
Račetice	-814067.487346	-1008517.71839
Nezabylice	-803535.122838	-997356.394569
Úherce	-773329.761892	-1014854.24289
Ryjice	-756600.925236	-973019.89473
Bačkov	-673462.816989	-1091541.12159
Kozly	-731860.684276	-980537.440417
Kvítkov	-729239.840919	-981419.332943
Tuhaň	-733337.981737	-991750.390419
Svojkov	-720785.26574	-975201.096012
Úherce	-834898.632872	-1073528.96643
Chraberce	-779668.583432	-1001924.85979
Volevčice	-788827.713243	-998119.009617
Sirá	-795589.752513	-1066125.44312
Loučná pod Klínovcem	-837705.289491	-992704.915077
Těškov	-799558.950274	-1067060.87586
Týček	-790502.102158	-1060760.34783
Újezd u Svatého Kříže	-807027.120185	-1059563.14307
Lkáň	-769235.612868	-999330.021731
Sedlec	-765573.108886	-999149.382812
Brzánky	-744907.113965	-1000407.18101
Horní Řepčice	-747388.851266	-989880.319118
Kamýk	-759596.467172	-987248.227775
Býčkovice	-750246.049699	-989329.513915
Chudoslavice	-751905.274121	-986342.800166
Staňkovice	-752789.511089	-985050.672809
Černěves	-749255.990717	-1000917.37899
Dobroměřice	-782848.888587	-1004408.05919
Líšťany	-783621.620009	-1011679.8104
Vršovice	-779212.85229	-1005341.09409
Brodec	-782730.836832	-1013540.72246
Lukov	-774289.22542	-989819.538214
Stebno	-762022.773873	-981055.6891
Ktová	-678191.989464	-1002873.52774
Hodonín	-649268.785849	-1084415.06831
Rozhovice	-652970.460754	-1068009.84506
Křižanovice	-650763.118922	-1080176.45806
Licibořice	-649122.028461	-1078958.02727
Vyžice	-660788.272134	-1072146.12954
Lipovec	-665251.416301	-1072253.9175
Stolany	-651183.832238	-1072894.1211
Vrchovnice	-644723.882043	-1029481.99758
Obědovice	-659478.515758	-1045904.02622
Světí	-644155.731603	-1036873.98604
Nejepín	-663297.994911	-1092714.48678
Podmoky	-673941.71242	-1081324.61345
Čečkovice	-658749.647311	-1088004.79126
Bezděkov	-654324.451458	-1094493.54007
Lány	-655392.75919	-1091321.39791
Sloupno	-652907.887892	-1094210.03022
Heřmanice	-665998.560783	-1082136.24207
Kraborovice	-664792.382957	-1084404.26124
Zvěstovice	-668818.013282	-1079470.17997
Zábřezí-Řečice	-645311.98236	-1018978.10946
Zdobín	-647198.742165	-1017996.06648
Bříšťany	-654615.982706	-1029028.2882
Milovice u Hořic	-653742.583996	-1027580.16069
Petrovičky	-655866.872822	-1030326.00033
Sukorady	-657426.987808	-1028205.42949
Rokytňany	-688652.905758	-1017604.4954
Bílsko u Hořic	-655461.820061	-1023330.42669
Ohaveč	-674924.030319	-1011378.91344
Kostelec	-674524.06943	-1018612.97867
Kovač	-664819.171967	-1018519.83562
Budčeves	-680812.528565	-1027039.70091
Sedliště	-681982.912861	-1016212.88209
Borek	-650827.963011	-1015223.42821
Červená Třemešná	-651355.225389	-1020153.29744
Vřesník	-652442.630387	-1015476.97254
Choteč	-660521.802212	-1014692.41298
Březina	-674851.871957	-1012878.71317
Dolní Lochov	-676618.175095	-1010550.05814
Staré Místo	-672942.152747	-1016789.76721
Brada-Rybníček	-672858.831254	-1010037.55908
Dílce	-671183.322244	-1010012.19641
Jinolice	-673100.864376	-1008184.58075
Kbelnice	-671803.2462	-1010972.87221
Ohařice	-678287.71191	-1011064.72775
Zámostí-Blata	-677537.670207	-1008378.42171
Nevratice	-664166.689286	-1024230.71984
Chyjice	-676948.415225	-1017939.26919
Rašín	-650730.119281	-1027685.42972
Butoves	-667268.574172	-1019522.83993
Kacákova Lhota	-667453.637217	-1016892.27771
Cholenice	-678287.533939	-1025236.5777
Studeněves	-767294.443343	-1024149.65953
Košice	-693661.440437	-1070993.66725
Kněžičky	-676811.864992	-1043510.7261
Hory	-856287.993739	-1012773.18303
Studená	-799631.631778	-1049301.34102
Litohlavy	-809124.503616	-1069752.6217
Tachov	-721166.158222	-995235.344191
Dolánky nad Ohří	-754732.867588	-998022.256784
Trmice	-764133.447684	-978284.248869
Bačalky	-685730.562294	-1016972.22745
Srnojedy	-652213.908102	-1060194.1103
Dolní Žandov	-875879.349624	-1029989.49893
Drmoul	-870072.691828	-1040610.04939
Františkovy Lázně	-889542.691285	-1016543.95763
Křižovatka	-883330.223137	-1011096.44916
Lázně Kynžvart	-870341.560903	-1031148.53924
Luby	-882372.897821	-1002736.43942
Mariánské Lázně	-866610.941101	-1036082.71918
Milhostov	-879830.414666	-1014358.48111
Mnichov	-861424.038005	-1032774.9926
Nebanice	-880373.747008	-1017903.17697
Nový Kostel	-879746.736709	-1008763.98124
Plesná	-885927.978465	-1005863.63398
Praha	-739951.993507	-1045726.52822
Plzeň	-822858.665096	-1070449.18426
Ústí nad Labem	-760899.195489	-976367.052703
Skalná	-886509.193161	-1011706.02546
Trstěnice	-869962.079273	-1042862.76519
Tři Sekery	-874544.721502	-1040083.87379
Karlovy Vary	-850775.470439	-1011714.57425
Abertamy	-850415.353087	-994311.824581
Bečov nad Teplou	-854000.463237	-1025799.0009
Bochov	-841328.32027	-1023039.25184
Božičany	-857199.081998	-1005571.94236
Pardubice	-648284.443942	-1061580.35355
Horní Blatná	-854574.411414	-992729.025833
Hradiště	-831198.023452	-1010508.69598
Hroznětín	-849085.511043	-1002799.78692
Těchlovice	-748021.17759	-974195.10778
Chyše	-824781.397359	-1030222.06855
Jáchymov	-845044.041947	-995425.221929
Kolová	-848954.404488	-1016356.61595
Krásné Údolí	-849901.372238	-1028433.6594
Kyselka	-841084.842675	-1008290.31446
Merklín	-849980.199442	-998763.864621
Nejdek	-857588.13912	-999120.846953
Nová Role	-854562.19272	-1006061.37369
Ostrov	-842536.237654	-1002126.59576
Otročín	-852476.795047	-1032284.7733
Pernink	-852948.493732	-994670.333239
Potůčky	-854593.827648	-989644.417423
Pšov	-830193.302225	-1034912.22898
Sadov	-845387.638336	-1008004.87807
Stanovice	-850390.147662	-1019872.81443
Stráž nad Ohří	-834815.454779	-998412.099943
Stružná	-842390.318566	-1017863.39522
Šemnice	-843399.758274	-1011345.11599
Štědrá	-836111.72031	-1033373.27776
Teplá	-854798.954337	-1038799.55719
Toužim	-844158.950038	-1034200.53822
Útvina	-847255.619532	-1027352.10742
Valeč	-824727.48421	-1021918.02383
Velichov	-839612.42944	-1006723.90014
Verušičky	-831003.890344	-1022743.71994
Vojkovice	-838000.153742	-1003854.01333
Žlutice	-832002.27166	-1028633.91851
Rabštejnská Lhota	-649967.335113	-1075411.9442
Pila	-846556.257882	-1016960.81211
Skorkov	-719059.922842	-1032375.14481
Sytno	-846579.912722	-1066968.86199
Starý Plzenec	-816852.780658	-1076159.38662
Tymákov	-813990.322355	-1074186.68965
Bezvěrov	-840293.027655	-1039631.85982
Blatnice	-838398.231184	-1070680.70584
Bučí	-825716.301124	-1053982.24612
Čeminy	-830386.54949	-1062272.66726
Česká Bříza	-817070.583095	-1061181.61216
Dobříč	-811961.018757	-1055469.38721
Dolany	-814709.400413	-1063604.7007
Dolní Bělá	-827026.112775	-1051895.77601
Dolní Hradiště	-811527.867424	-1052473.95464
Druztová	-816950.773965	-1065515.47942
Dýšina	-812880.361768	-1068299.15376
Heřmanova Huť	-843918.387428	-1070170.83463
Horní Bělá	-829473.015431	-1052000.13008
Horní Bříza	-821578.038722	-1058171.27609
Hromnice	-815131.169297	-1059193.98292
Hvozd	-826902.222642	-1046382.13608
Chotíkov	-825273.132836	-1064161.93452
Chrást	-814327.057186	-1066007.95511
Chříč	-798407.025145	-1047419.73408
Jarov	-814325.949014	-1056960.35666
Kaceřov	-810945.741318	-1057137.94863
Kaznějov	-820709.390253	-1054009.02951
Kopidlo	-812721.334657	-1049381.81374
Koryta	-813232.65153	-1053864.77086
Kozojedy	-809347.446624	-1051600.71066
Kozolupy	-831477.97089	-1067428.02821
Kožlany	-807050.169414	-1045702.26455
Kralovice	-812854.754879	-1043934.80947
Krašovice	-824731.918751	-1055308.32288
Krsy	-840624.009687	-1045605.15897
Křelovice	-842694.612966	-1053374.19484
Kunějovice	-830920.223917	-1055690.02926
Kyšice	-814493.58174	-1070490.09009
Ledce	-824716.230449	-1061229.09162
Líně	-830862.987916	-1073868.52185
Líšťany	-835261.735803	-1059946.35462
Manětín	-828396.238595	-1041114.48653
Město Touškov	-830167.483884	-1064108.87615
Mladotice	-820393.555448	-1042434.6027
Mrtník	-824401.390918	-1052679.18922
Nadryby	-811833.732467	-1062950.05081
Nečtiny	-834887.599947	-1043831.36258
Nekmíř	-829095.25341	-1055927.27
Nevřeň	-828421.799291	-1060083.70842
Nýřany	-835822.742715	-1070052.29538
Obora	-816618.098828	-1053938.17314
Ostrov u Bezdružic	-842940.561733	-1049634.08812
Pernarec	-840335.199441	-1055549.59666
Plasy	-818600.368823	-1049557.91767
Plešnice	-835585.456915	-1065056.75449
Pňovany	-841252.080707	-1063230.8714
Přehýšov	-841193.790789	-1072289.49291
Rochlov	-839142.422855	-1068994.99971
Rybnice	-820321.001051	-1051955.10187
Tis u Blatna	-820815.230382	-1031923.23344
Tlučná	-832501.569385	-1070537.09665
Trnová	-823617.211309	-1056723.19483
Třemošná	-820586.634038	-1061697.41652
Úlice	-838229.134408	-1065162.54444
Úněšov	-836985.609512	-1050768.73279
Úterý	-846122.032881	-1043608.14885
Vejprnice	-829889.701071	-1070885.09334
Vochov	-829765.608654	-1067926.38803
Všeruby	-833502.296262	-1056815.90586
Zbůch	-833812.264535	-1075554.40473
Zruč-Senec	-817982.951478	-1064140.39851
Žihle	-819764.950085	-1036702.63379
Žilov	-825389.236973	-1058841.54712
Rokycany	-808253.631997	-1073419.66149
Břasy	-808215.685913	-1062062.03624
Březina	-804929.996491	-1065216.13389
Bujesily	-805454.476801	-1053519.13075
Bušovice	-809856.566239	-1066064.47848
Cekov	-793906.363248	-1065877.03912
Dobřív	-800140.261752	-1076275.76888
Ejpovice	-812293.681804	-1071526.16462
Hlohovice	-801676.503174	-1056688.79975
Holoubkov	-799456.8314	-1069684.03936
Hrádek	-803653.783565	-1075938.22975
Hůrky	-800366.300076	-1073559.50523
Cheznovice	-793182.643249	-1070327.65731
Kařez	-792283.20214	-1065197.13651
Klabava	-810754.475219	-1070523.89218
Kladruby	-802421.353909	-1053092.33781
Lhotka u Radnic	-805662.67792	-1056005.16078
Liblín	-807396.156355	-1054267.70434
Líšná	-789682.571608	-1057801.52738
Mirošov	-803502.132991	-1079057.89121
Mlečice	-797622.717357	-1054145.50303
Mýto	-795485.322428	-1070055.014
Osek	-805951.9514	-1067763.06343
Podmokly	-795065.536585	-1051709.71214
Přívětice	-802114.302815	-1063724.83715
Radnice	-804525.935768	-1059626.76375
Sebečice	-798139.987931	-1059449.7175
Strašice	-795268.147382	-1078624.52636
Těně	-791982.664295	-1076423.89726
Vejvanov	-800336.846893	-1060145.46642
Veselá	-807039.725905	-1077583.85165
Volduchy	-803920.142731	-1069525.20517
Zbiroh	-793221.290837	-1060208.36053
Sokolov	-864728.658779	-1016027.98999
Březová	-869652.037187	-1021758.77061
Bublava	-873316.973141	-991163.762627
Bukovany	-871696.639449	-1015531.51332
Citice	-870418.657295	-1015902.17414
Dasnice	-872864.331491	-1016934.58753
Dolní Nivy	-867110.589155	-1006886.27602
Habartov	-873942.747932	-1013382.58761
Horní Slavkov	-856914.564477	-1019662.37916
Chlum Svaté Maří	-874737.170441	-1016216.81202
Chodov	-859131.954446	-1007378.1589
Jindřichovice	-866669.857544	-1002600.90159
Kaceřov	-877492.214208	-1016121.48211
Krajková	-874834.945522	-1007783.64697
Královské Poříčí	-863838.84161	-1011760.82257
Kraslice	-876724.649605	-997985.711041
Kynšperk nad Ohří	-875635.027293	-1019908.78518
Libavské Údolí	-874059.860868	-1019455.5319
Loket	-857904.286833	-1015763.47614
Lomnice	-867424.470691	-1009966.52553
Nová Ves	-859047.162539	-1027644.79902
Nové Sedlo	-860163.180365	-1011804.68466
Oloví	-872505.603715	-1003964.8428
Přebuz	-864595.466979	-991411.426491
Rotava	-871125.170085	-999625.015768
Rovná	-864944.903474	-1023535.55056
Staré Sedlo	-861957.108084	-1015089.82732
Stříbrná	-869999.70406	-992617.092085
Šindelová	-866320.757179	-996764.240044
Vintířov	-862816.825144	-1008359.24796
Vřesová	-861926.202577	-1006124.93605
Benešovice	-857019.220857	-1066517.47855
Bezdružice	-850303.030363	-1046740.51226
Cebiv	-848355.367666	-1055719.34557
Černošín	-856258.34239	-1057796.04501
Erpužice	-844464.246195	-1060609.9903
Chodová Planá	-862637.305502	-1045265.67788
Kladruby	-853444.956649	-1069835.82553
Konstantinovy Lázně	-847083.0572	-1051671.25285
Kšice	-848264.010306	-1058896.79523
Lestkov	-856355.269211	-1049038.85747
Planá	-863215.259468	-1052279.83304
Stříbro	-850161.981657	-1064724.73737
Sulislav	-843792.37865	-1065808.81878
Svojšín	-856159.862552	-1062427.83991
Trpísty	-844356.160278	-1057838.11886
Česká Lípa	-724003.360951	-978870.352051
Bezděz	-714813.039733	-995596.023851
Blatce	-723676.76021	-999692.771653
Blíževedly	-735017.007476	-986188.443231
Bohatice	-716110.061777	-981700.461164
Doksy	-718519.547824	-993182.843208
Dubá	-728545.19261	-993850.235063
Holany	-730389.67654	-984739.514808
Horní Libchava	-728346.955153	-974651.85137
Horní Police	-734439.747611	-974969.695535
Chlum	-725846.727977	-990552.732211
Jestřebí	-725406.030343	-987371.757453
Kravaře	-736596.080808	-981880.657788
Mimoň	-712355.954519	-983542.176358
Noviny pod Ralskem	-710171.840534	-979851.328186
Okna	-719475.374191	-996736.562888
Provodín	-722604.857871	-985053.078185
Ralsko	-707961.021591	-988406.470673
Sosnová	-726776.501879	-981758.652249
Stráž pod Ralskem	-707189.055384	-979724.235096
Stružnice	-731537.424135	-977037.3105
Stvolínky	-733462.869003	-982141.237349
Velenice	-716493.101237	-975931.933153
Volfartice	-731138.144866	-971938.334477
Vrchovany	-725731.324133	-993033.596737
Zahrádky	-727310.73205	-984772.888733
Zákupy	-717993.441911	-980845.49213
Žandov	-735793.757106	-976509.575957
Benešov nad Ploučnicí	-741249.359533	-968903.876261
Dobkovice	-750212.93687	-972470.816943
Heřmanov	-743407.432979	-972629.623182
Malá Veleň	-743491.055835	-968984.160033
Malšovice	-751902.063382	-969594.695747
Valkeřice	-740485.544627	-974466.284873
Velká Bukovina	-735436.362451	-970760.80661
Verneřice	-743768.597175	-977216.823598
Chomutov	-808269.818841	-991091.321605
Bílence	-800747.434612	-996988.342375
