775097.75 1144462.465 774969.616 1144230.631 264.887
773073.091 1161156.782 775842.572 1157037.725 6008.475
779037.414 1160712.816 776616.76 1160389.662 2502.493
767664.728 1163702.969 764278.511 1164580.34 3672.153
776616.76 1160389.662 774440.663 1160605.324 2366.082
774440.663 1160605.324 773073.091 1161156.782 1544.799
772593.446 1161251.745 770691.489 1162391.049 2340.341
773073.091 1161156.782 772593.446 1161251.745 512.865
770691.489 1162391.049 767664.728 1163702.969 3355.048
780462.46 1158151.079 779037.414 1160712.816 3478.134
779153.818 1161208.478 776616.76 1160389.662 6765.788
789203.511 1157289.357 789048.413 1157366.237 173.107
789048.413 1157366.237 784026.576 1159680.046 6720.441
784026.576 1159680.046 781387.358 1161542.866 4113.957
781387.358 1161542.866 779435.784 1162389.047 2537.973
781387.358 1161542.866 780462.46 1158151.079 3970.149
781520.209 1169011.185 780001.309 1171107.443 2802.981
780001.309 1171107.443 779646.185 1171083.848 355.908
780001.309 1171107.443 780613.663 1171545.073 855.503
787736.401 1183246.42 787556.943 1183483.272 297.16
787556.943 1183483.272 786247.633 1184142.333 1465.829
774929.537 1155114.503 774659.939 1154870.44 520.341
742291.91 1141207.872 738268.062 1138715.986 5044.686
761353.651 1140958.668 759777.465 1143732.974 3522.01
761964.958 1140550.805 761898.148 1140758.115 217.809
761845.504 1140951.908 761353.651 1140958.668 491.9
761898.148 1140758.115 761845.504 1140951.908 200.816
781921.924 1145342.672 781752.064 1138519.046 7583.308
784951.396 1138305.191 781752.064 1138519.046 3453.732
785026.478 1141225.684 784943.026 1140621.453 679.166
771426.951 1139219.691 770979.723 1138978.342 558.257
799260.522 1167351.563 799001.827 1167212.985 293.863
794074.853 1162868.028 792656.171 1161849.01 1769.272
793877.765 1163092.209 794074.853 1162868.028 298.498
799001.827 1167212.985 793877.765 1163092.209 6911.086
789321.514 1157032.92 787455.807 1153552.142 4168.654
792656.171 1161849.01 791648.466 1161719.794 1031.219
789203.511 1157289.357 789321.514 1157032.92 282.285
791648.466 1161719.794 791392.434 1160353.79 1837.584
791392.434 1160353.79 789203.511 1157289.357 5113.889
785155.695 1149694.689 784832.378 1149112.968 676.478
784832.378 1149112.968 782346.626 1146114.339 4051.526
787455.807 1153552.142 785155.695 1149694.689 4681.326
781921.924 1145342.672 780564.114 1144009.774 1918.66
774969.616 1144230.631 774534.535 1144140.886 444.24
782218.162 1145963.911 781921.924 1145342.672 688.254
782346.626 1146114.339 782218.162 1145963.911 197.818
774534.535 1144140.886 773285.255 1144227.162 1283.325
780564.114 1144009.774 776150.621 1143861.565 4626.591
776150.621 1143861.565 774969.616 1144230.631 1313.641
773285.255 1144227.162 771341.437 1144247.334 1977.084
767306.139 1143974.641 761845.504 1140951.908 6607.987
771341.437 1144247.334 769229.219 1144141.379 2138.13
769229.219 1144141.379 767306.139 1143974.641 1956.21
761353.651 1140958.668 756970.426 1139869.865 4694.659
770589.138 1139140.365 768911.958 1142439.752 3742.207
767306.139 1143974.641 764044.857 1148555.431 5948.187
768911.958 1142439.752 767528.804 1143667.033 1894.379
767528.804 1143667.033 767306.139 1143974.641 379.861
768911.958 1142439.752 767266.508 1140757.619 2491.634
767266.508 1140757.619 766752.769 1139873.298 1041.671
777776.684 1140410.388 776150.621 1143861.565 4173.48
790257.256 1144785.586 787490.43 1146666.252 3572.149
784832.378 1149112.968 784684.133 1149716.608 645.068
787490.43 1146666.252 784832.378 1149112.968 3687.718
783631.935 1153161.764 783787.379 1150265.814 2916.278
783787.379 1150265.814 783941.782 1150180.567 176.373
783941.782 1150180.567 784684.133 1149716.608 937.521
783631.935 1153161.764 783811.639 1153822.613 684.847
789505.823 1157069.816 791652.931 1155978.28 3825.184
794635.168 1155579.712 794745.519 1155600.554 112.303
799780.32 1153286.808 799955.624 1151904.106 1607.081
794745.519 1155600.554 799780.32 1153286.808 7178.84
791652.931 1155978.28 794635.168 1155579.712 4050.23
800444.791 1155285.734 799780.32 1153286.808 2143.853
792656.171 1161849.01 794779.287 1158026.094 5018.903
794665.557 1157735.523 794745.519 1155600.554 2259.097
794779.287 1158026.094 794665.557 1157735.523 312.477
796546.366 1157808.538 794779.287 1158026.094 1853.83
799001.827 1167212.985 798236.26 1163287.308 4276.034
798236.26 1163287.308 794074.853 1162868.028 4812.487
798355.28 1163066.067 798236.26 1163287.308 251.224
808012.466 1169497.944 803695.27 1166824.779 5338.859
803695.27 1166824.779 803384.012 1166534.454 425.641
809687 1165809 808012.466 1169497.944 4233.659
808012.466 1169497.944 805200.926 1172148.685 4075.513
805806.774 1164340.372 805780.155 1164186.403 156.253
805276.499 1162600.102 807926.558 1160905.704 3293.58
805780.155 1164186.403 805249.163 1162664.216 1624.009
805249.163 1162664.216 805276.499 1162600.102 69.698
770979.723 1138978.342 770640.068 1139147.843 394.569
770640.068 1139147.843 770589.138 1139140.365 51.477
764431.482 1141541.495 761898.148 1140758.115 2775.8
770589.138 1139140.365 767266.508 1140757.619 3926.196
764508.285 1141506.649 764431.482 1141541.495 84.339
767266.508 1140757.619 764508.285 1141506.649 3324.052
775520.921 1154651.116 779559.07 1149912.146 6469.23
779559.07 1149912.146 781615.227 1147100.773 3542.654
781615.227 1147100.773 782158.557 1146369.749 913.817
782158.557 1146369.749 782346.626 1146114.339 317.182
794971.257 1138872.476 794858.928 1138871.147 112.337
789230.099 1141079.871 786197.02 1143653.675 5230.685
794858.928 1138871.147 789230.099 1141079.871 6137.835
786197.02 1143653.675 783804.402 1145164.758 2867.231
783804.402 1145164.758 782218.162 1145963.911 1783.031
790513.901 1145532.151 790257.256 1144785.586 789.447
790257.256 1144785.586 789230.099 1141079.871 4030.867
783804.402 1145164.758 785327.349 1142753.671 2879.902
785327.349 1142753.671 785026.478 1141225.684 1592.924
781615.227 1147100.773 775140.372 1144570.83 7454.244
783787.379 1150265.814 779559.07 1149912.146 4640.453
779559.07 1149912.146 776113.754 1147895.96 4330.069
789230.099 1141079.871 786688.825 1137782.794 4480.229
779689 1167150.999 779635.195 1167352.228 208.298
777227.69 1167735.025 774924.736 1168567.562 2701.551
773273.014 1170401.8 769866.959 1171963.859 4001.563
779635.195 1167352.228 777227.69 1167735.025 2649.91
774885.714 1168621.3 773273.014 1170401.8 2724.974
774924.736 1168567.562 774885.714 1168621.3 66.412
769129 1172133 768889.901 1172091.401 242.691
762508.903 1170114.531 762240.474 1170133.362 269.089
763961.155 1170826.642 763475.006 1170548.829 560.686
768889.901 1172091.401 767023.644 1171632.558 1998.633
767023.644 1171632.558 765189.452 1171298.271 1893.045
762240.474 1170133.362 758115.252 1169533.196 4356.295
765189.452 1171298.271 764994.026 1171216.682 211.773
769866.959 1171963.859 769129 1172133 897.734
763475.006 1170548.829 762508.903 1170114.531 1059.231
764994.026 1171216.682 763961.155 1170826.642 1104.202
