-699781.376	-1001286.294	-698666.268	-1001783.179	14.5374
-818157.27	-1038318.05	-817623.148	-1037014.96	17.9434
-738890.244	-1040092.129	-739143.03	-1040124.46	5.1283
-649175.674	-1083114.173	-649508.54	-1081915.849	15.2435
-771691.03	-1056741.32	-770168.015	-1057386.5	20.5991
-698925.234	-1010862.723	-698831.482	-1012630.365	21.0471
-708233.01	-1084992.954	-707996.479	-1083867.228	13.4949
-722967.369	-1006661.187	-725864.598	-1006765.46	40.6501
-671323.556	-1013361.815	-671334.839	-1013380.04	0.564
-740517.56	-1057594.04	-740512.28	-1057582.49	0.277
-676072.97	-1057055.44	-676169.25	-1057074.54	1.9918
-840762.94	-1019368.88	-840670.518	-1019476.288	2.4959
-739456.84	-1047650.3	-739501.61	-1047742.46	2.121
-720554.445	-1047589.278	-720978.91	-1047681.804	9.105
-646860.963	-1084552.205	-647976.31	-1088461.283	46.2094
-641605.123	-1092203.697	-641361.511	-1092462.084	7.2571
-768381.901	-1043327.415	-768948.186	-1044541.868	15.1476
-822538.061	-1068643.955	-822459.54	-1068874.63	4.9082
-746806.121	-1017300.037	-746818.768	-1017317.733	0.2635
-728616.024	-1078644.729	-728602.055	-1078644.568	0.2959
-807534.432	-1051274.618	-807285.49	-1049727.11	18.0312
-765863.967	-983629.744	-766483.586	-982856.956	7.8376
-828416.25	-1029164.0	-828832.036	-1030165.093	13.6425
-722148.55	-1041869.95	-725662.193	-1042408.85	27.7775
-697966.78	-1002610.83	-697594.008	-1001104.644	17.7417
-691133.201	-1066124.921	-691161.547	-1066271.947	1.6637
-803608.21	-1077857.96	-803916.975	-1076948.765	19.3802
-723658.439	-1036741.984	-723901.304	-1036730.429	4.9289
-654577.54	-1028792.8	-655721.4	-1026706.88	29.8949
-789713.931	-1027151.929	-789783.118	-1027080.451	1.2188
-880059.211	-1017014.859	-880905.313	-1014385.715	34.4547
-718298.05	-1057596.86	-717259.4	-1057317.02	21.5328
-752145.81	-1038511.65	-752125.679	-1038679.677	3.5153
-788150.0	-990375.94	-787980.79	-990434.66	3.5908
-773231.14	-998764.04	-773902.9	-997205.3	19.2995
-711170.12	-1025870.9	-711022.23	-1025781.77	3.4535
-649085.77	-1029046.31	-648804.6	-1029120.41	3.2331
-771203.743	-989206.762	-771078.29	-990730.67	20.8516
-773237.107	-978438.398	-770903.04	-979469.9	23.9218
-811825.3	-986832.05	-811963.57	-985598.44	15.0442
-772117.211	-1018247.012	-771592.16	-1018016.29	6.6607
-719573.58	-1015047.5	-719846.08	-1013478.47	19.0906
-806118.682	-1006432.464	-802905.445	-1007319.834	43.3622
-656208.767	-1092763.429	-656812.937	-1093501.15	25.0215
-688328.881	-1046580.985	-688233.175	-1046546.614	2.0612
-852656.05	-1038915.62	-854429.27	-1039690.03	22.9034
-790860.627	-1002521.829	-793542.74	-999883.96	46.9802
-733481.924	-975306.942	-734539.895	-974968.556	13.3185
-699963.086	-1071719.372	-699077.33	-1070595.49	16.3926
