-699781.376	-1001286.294	-698666.268	-1001783.179	1308.367
-818157.27	-1038318.05	-817623.148	-1037014.96	1614.906
-738890.244	-1040092.129	-739143.03	-1040124.46	256.416
-649175.674	-1083114.173	-649508.54	-1081915.849	1371.919
-771691.03	-1056741.32	-770168.015	-1057386.5	1853.923
-698925.234	-1010862.723	-698831.482	-1012630.365	1894.236
-708233.01	-1084992.954	-707996.479	-1083867.228	1214.543
-722967.369	-1006661.187	-725864.598	-1006765.46	3658.513
-671323.556	-1013361.815	-671334.839	-1013380.04	28.198
-740517.56	-1057594.04	-740512.28	-1057582.49	13.851
-676072.97	-1057055.44	-676169.25	-1057074.54	99.588
-840762.94	-1019368.88	-840670.518	-1019476.288	224.628
-739456.84	-1047650.3	-739501.61	-1047742.46	106.05
-720554.445	-1047589.278	-720978.91	-1047681.804	455.251
-646860.963	-1084552.205	-647976.31	-1088461.283	4158.849
-641605.123	-1092203.697	-641361.511	-1092462.084	362.855
-768381.901	-1043327.415	-768948.186	-1044541.868	1363.288
-822538.061	-1068643.955	-822459.54	-1068874.63	245.409
-746806.121	-1017300.037	-746818.768	-1017317.733	23.714
-728616.024	-1078644.729	-728602.055	-1078644.568	14.796
-807534.432	-1051274.618	-807285.49	-1049727.11	1622.81
-765863.967	-983629.744	-766483.586	-982856.956	1018.893
-828416.25	-1029164.0	-828832.036	-1030165.093	1227.827
-722148.55	-1041869.95	-725662.193	-1042408.85	3611.081
-697966.78	-1002610.83	-697594.008	-1001104.644	1596.756
-691133.201	-1066124.921	-691161.547	-1066271.947	149.734
-803608.21	-1077857.96	-803916.975	-1076948.765	969.011
-723658.439	-1036741.984	-723901.304	-1036730.429	246.444
-654577.54	-1028792.8	-655721.4	-1026706.88	2690.545
-789713.931	-1027151.929	-789783.118	-1027080.451	109.688
-880059.211	-1017014.859	-880905.313	-1014385.715	3100.92
-718298.05	-1057596.86	-717259.4	-1057317.02	1076.641
-752145.81	-1038511.65	-752125.679	-1038679.677	175.767
-788150.0	-990375.94	-787980.79	-990434.66	179.539
-773231.14	-998764.04	-773902.9	-997205.3	1736.958
-711170.12	-1025870.9	-711022.23	-1025781.77	172.677
-649085.77	-1029046.31	-648804.6	-1029120.41	290.981
-771203.743	-989206.762	-771078.29	-990730.67	1876.642
-773237.107	-978438.398	-770903.04	-979469.9	2631.401
-811825.3	-986832.05	-811963.57	-985598.44	1353.977
-772117.211	-1018247.012	-771592.16	-1018016.29	599.463
-719573.58	-1015047.5	-719846.08	-1013478.47	1718.15
-806118.682	-1006432.464	-802905.445	-1007319.834	3902.596
-656208.767	-1092763.429	-656812.937	-1093501.15	1251.074
-688328.881	-1046580.985	-688233.175	-1046546.614	103.061
-852656.05	-1038915.62	-854429.27	-1039690.03	2061.306
-790860.627	-1002521.829	-793542.74	-999883.96	4228.216
-733481.924	-975306.942	-734539.895	-974968.556	1198.663
-699963.086	-1071719.372	-699077.33	-1070595.49	1475.335
-805541.115	-990403.576	-805521.1	-990411.345	23.137
-721396.0	-1052860.8	-721062.76	-1053407.858	694.766
-676359.333	-1040833.919	-675978.208	-1041097.886	468.313
-857071.95	-1039267.52	-854289.81	-1040087.67	3158.258
-663771.536	-1036203.713	-663566.08	-1037782.32	1602.556
-749112.72	-1053953.78	-749962.11	-1054825.44	1243.967
-765682.58	-1040663.16	-765097.63	-1039469.87	1472.771
-778922.16	-1071182.43	-781657.589	-1070927.959	2849.602
-756485.88	-996910.85	-755871.129	-995504.851	1816.279
-694157.94	-1044358.01	-694128.44	-1044382.37	44.133
-752450.15	-1042833.73	-752455.375	-1043124.0	291.694
-730244.83	-1030971.86	-729616.5	-1031588.92	884.489
-767628.36	-1046038.68	-767521.688	-1046058.5	108.638
-738807.89	-1040058.4	-738890.244	-1040092.129	89.033
-849492.813	-1064832.5	-849524.125	-1064819.0	45.116
-778922.16	-1071182.43	-778814.3	-1071062.64	166.124
-641605.123	-1092203.697	-642864.698	-1091196.524	1824.631
-734667.725	-1041598.981	-734904.4	-1041120.39	601.234
-781482.919	-985956.992	-781603.936	-986039.87	149.541
-740252.159	-1048828.77	-740042.682	-1048803.266	213.049
-819326.668	-1076797.521	-818948.018	-1077663.065	1277.563
-781065.17	-989219.41	-781064.88	-989176.29	43.121
-687128.448	-1059812.154	-688066.84	-1062324.49	3474.656
-702051.307	-1042737.632	-700476.8	-1041432.14	2093.526
-831413.73	-984863.759	-834024.087	-983878.067	3356.338
-745098.936	-1048384.833	-744834.87	-1048200.68	323.495
-690276.83	-1015960.33	-690459.05	-1018887.38	3164.45
-767326.434	-971436.256	-767218.369	-971343.443	153.146
-721519.313	-1032410.851	-721593.39	-1032506.03	120.612
-851518.2	-1010751.166	-851816.443	-1010487.409	399.736
-753684.045	-981066.838	-754958.704	-982106.82	1810.117
-737336.209	-1046745.719	-737336.38	-1046672.94	79.32
-757816.444	-1031573.963	-757892.83	-1031276.15	308.25
-721832.46	-1081626.08	-721734.23	-1079750.92	2112.543
-770406.95	-1016484.18	-770317.58	-1016319.82	189.035
-699256.34	-1061459.02	-698639.7	-1060855.31	886.94
-658260.77	-1017886.87	-658912.297	-1021936.138	6304.921
-649269.117	-1061763.106	-649286.677	-1061749.033	24.393
-671549.868	-1018795.541	-670644.52	-1018055.48	1212.025
-754958.704	-982106.82	-754170.984	-982983.49	1267.911
-733066.43	-1000888.03	-731996.41	-998262.67	3254.093
-738930.214	-1070969.271	-738946.797	-1071544.05	622.414
-687083.697	-1086022.321	-688233.261	-1086832.798	1432.665
-774993.72	-1033762.995	-774972.65	-1033732.19	41.335
-740572.33	-1040310.77	-740517.97	-1040263.89	86.195
-654990.782	-1070102.447	-655004.554	-1070119.791	25.338
-697482.489	-1026804.253	-697605.08	-1030139.578	3683.671
-833948.712	-1071199.905	-833895.713	-1071419.942	226.751
-801941.445	-1036474.226	-800263.776	-1036286.025	1963.593
-662783.192	-1048928.588	-663755.607	-1051422.114	2904.831
-865033.199	-1014739.988	-867009.472	-1014018.47	2176.956
-794659.195	-1039549.728	-798142.012	-1040529.697	3823.493
-782050.48	-1009785.59	-782023.23	-1007416.47	2517.078
-728843.855	-1039330.22	-729214.448	-1040266.062	1047.023
-739238.46	-1040119.82	-739082.491	-1040215.115	351.234
-708461.4	-1069518.07	-707874.94	-1069852.35	678.148
-738120.433	-1086138.778	-738150.745	-1085874.268	3091.035
-762551.91	-1038286.19	-762567.14	-1038342.76	58.652
-724640.929	-1034155.105	-726557.64	-1030504.07	4394.236
-705427.24	-1044468.27	-705211.72	-1044587.42	246.296
-748333.149	-980555.381	-748074.278	-981286.736	800.517
