-816360.47	-1040386.63	-814540.66	-1041755.27	32.7066
-887508.86	-1019850.702	-887593.216	-1019848.564	0.9376
-664324.403	-1076602.339	-665871.701	-1077467.464	20.398
-827877.321	-1041525.222	-827952.099	-1041307.414	5.0188
-669115.19	-1014089.95	-669096.11	-1014095.01	0.3948
-783489.42	-1061938.708	-783301.77	-1061787.31	4.8223
-649218.969	-1061762.193	-649175.166	-1061861.382	2.4476
-827416.761	-1067890.621	-826590.528	-1066929.803	27.2891
-846571.19	-1058231.87	-849027.29	-1064681.514	106.2646
-702096.308	-1043248.3	-699059.06	-1044114.19	35.305
-647250.053	-1071710.344	-647230.95	-1071708.757	0.4454
-802162.267	-989165.468	-802745.655	-986906.4	26.0646
-677792.44	-1026214.67	-675281.436	-1028735.788	52.5965
-693984.34	-985511.09	-693882.019	-985360.406	3.9183
-759709.546	-1022511.169	-758738.418	-1022082.312	11.8972
-666244.74	-1012055.81	-665581.79	-1012129.63	7.5652
-713219.871	-1058449.529	-713318.64	-1057596.11	17.2387
-756787.96	-1074718.42	-756668.73	-1074707.95	2.4272
-806693.978	-1072845.383	-806475.528	-1072629.159	6.3438
-734517.46	-1041013.28	-732453.52	-1040841.31	23.9147
-845456.526	-1038852.984	-846443.724	-1036838.121	35.1999
-835040.953	-1040646.03	-833692.707	-1042370.341	30.1297
-730385.752	-1043397.184	-730143.03	-1043481.59	1.9799
-723303.99	-1003392.09	-723479.16	-1003385.98	2.3082
-826432.35	-1070622.92	-826669.354	-1070793.339	6.7575
-753333.535	-979268.124	-753862.964	-979708.209	34.085
-861624.971	-1062894.808	-860415.091	-1062241.287	16.6229
-675640.02	-1070644.17	-673976.137	-1069265.756	25.5124
-831240.458	-999151.728	-831193.859	-999203.224	0.7938
-770075.309	-979937.134	-769529.73	-980208.64	7.0305
-756963.7	-1065845.66	-759007.55	-1068529.69	27.3244
-650684.518	-1064923.191	-648646.5	-1065164.625	25.7505
-870696.034	-1028508.817	-868550.73	-1025322.24	65.2268
-748331.57	-1058014.71	-748344.33	-1057914.08	1.2106
-807087.86	-996251.48	-807022.055	-996238.78	1.543
-825530.02	-1076547.61	-824557.59	-1076392.94	7.603
-874060.667	-995595.356	-873406.78	-991086.604	63.2016
-796572.45	-1009553.07	-794318.27	-1008076.35	41.4636
-784212.8	-1059855.91	-783526.28	-1061170.79	18.8646
-690630.034	-1083921.78	-693617.036	-1085212.682	61.234
-831365.121	-1070584.323	-832522.232	-1070640.672	13.2006
-674962.455	-1021144.372	-675391.292	-1019425.013	22.9811
-747391.63	-1054904.92	-747508.02	-1054938.99	2.5212
-855476.543	-997761.633	-853365.73	-1002828.81	110.8266
-679531.5	-1068030.357	-679522.468	-1067119.159	19.1497
-752450.15	-1042833.73	-752328.935	-1043033.012	1.8185
-736747.68	-1038593.73	-735568.11	-1040276.17	23.1841
-777963.57	-980328.72	-778018.52	-980258.925	0.987
-765196.17	-991442.12	-765234.64	-991502.28	0.8107
-779251.363	-993739.69	-780523.91	-993848.68	19.5108
-831111.946	-997765.178	-830193.24	-997923.3	19.0609
-827404.39	-1021838.42	-827593.495	-1020692.692	14.3011
-779014.383	-981884.226	-779009.3	-981800.15	2.1509
-744509.614	-989894.407	-744693.307	-988746.254	13.6691
-767952.16	-1018202.72	-767274.47	-1016513.4	21.4233
-754326.98	-1045709.048	-755007.66	-1046144.38	16.3104
-777324.325	-973961.95	-777348.35	-973934.58	1.1098
-829697.252	-1070349.003	-829918.574	-1070530.916	6.7063
-744427.01	-1041940.53	-742589.37	-1041655.95	37.821
-743748.95	-1024743.24	-743703.125	-1025022.688	5.6922
-650508.75	-1024626.59	-649971.71	-1026167.52	24.7306
-668960.1	-1074642.45	-667006.204	-1075075.738	22.8449
-789558.28	-989147.0	-789599.47	-989178.13	1.4067
-675234.35	-1007214.66	-675048.91	-1008405.81	15.6642
-662680.682	-1092699.221	-660193.355	-1090932.548	44.3703
-752105.489	-980945.987	-752687.05	-982562.7	46.6144
-770823.51	-981441.98	-770807.14	-981413.88	0.3615
-745060.155	-988699.985	-744763.263	-988713.681	6.9144
-697516.782	-1035928.448	-697541.012	-1035978.822	0.622
-660888.99	-1076633.9	-661479.04	-1077396.65	10.9491
-742458.968	-1045227.057	-741982.434	-1043721.781	34.3405
-644971.38	-1032389.41	-643499.44	-1034658.75	34.296
-647877.341	-1062897.559	-646271.32	-1063832.91	21.7301
-720501.53	-1007824.76	-721120.86	-1008565.41	17.6271
-756498.84	-1080484.19	-757206.48	-1080755.63	8.6698
-816403.88	-1076194.94	-815495.249	-1077006.108	27.7237
-777861.4	-994155.78	-776977.4	-994336.9	10.4322
-703994.683	-1051276.113	-702949.797	-1052173.005	16.7877
-755071.627	-972993.598	-756230.625	-971996.438	19.186
-827959.95	-1025194.124	-828432.897	-1025096.197	5.3664
-809128.779	-1074842.045	-807937.656	-1073945.98	18.4984
-645008.33	-1049648.67	-645067.71	-1049645.3	1.22
-813718.777	-1072673.812	-818651.724	-1074636.177	43.0158
-862971.997	-1029304.174	-863093.577	-1028678.965	8.0715
-739353.38	-1033785.91	-739362.188	-1033725.438	1.276
-830319.0	-1023231.16	-831254.004	-1022479.198	15.2158
-867326.503	-1012994.96	-866969.154	-1012833.063	8.8163
-865997.726	-1006888.609	-865417.798	-1006932.159	6.7395
-644390.63	-1074453.586	-644363.469	-1074457.652	0.5498
-677020.49	-1000618.96	-677452.67	-996678.42	49.7587
-826437.994	-1068327.778	-824983.948	-1067325.925	36.3326
-788376.49	-989836.61	-788657.3	-989779.55	3.1929
-819105.02	-1017258.59	-819149.87	-1017315.07	0.8027
-815246.656	-1034011.793	-813741.686	-1034385.49	20.3076
-698168.294	-995083.306	-699656.9	-989234.21	74.8461
-826730.649	-1070790.848	-826644.106	-1068543.16	28.6325
-857441.077	-1066745.506	-857682.671	-1066757.76	2.6878
-719358.41	-1030469.28	-719467.12	-1030538.8	1.471
-664760.619	-1005645.69	-664728.44	-1005648.28	0.3599
-645261.5	-1019198.11	-645714.73	-1017890.78	15.7412
-689519.15	-1046326.769	-689587.498	-1046417.111	1.3102
-735378.68	-1040730.19	-735557.76	-1040276.86	10.0891
-764859.74	-983493.05	-764427.96	-984213.11	10.8848
-815143.711	-1070873.278	-815293.012	-1071088.658	5.2417
-778958.856	-1029962.33	-780351.726	-1028866.151	22.2604
-863515.102	-1062767.975	-861624.971	-1062894.808	32.5027
-865944.702	-1046034.631	-867453.799	-1044174.344	27.4947
-726488.524	-1059462.93	-725952.316	-1059744.272	12.4463
